Codigo,Nome,Cargo,Ano,Mês,Assiduidade,Pontualidade,Cumprimento Tarefas,Comportamento,Nota Final,Classificação
2833,Ricardo Machado,Técnico de Laboratório,2022,setembro,9,6,7,7,7.25,Bom
2834,Bruno Fernandes,Supervisor,2022,janeiro,9,7,9,8,8.25,Muito Bom
2835,Lúcia Machava,Gestor de Projetos,2022,março,9,7,8,8,8.0,Muito Bom
2836,Helena Costa,Assistente de Direção,2024,maio,6,7,8,7,7.0,Bom
2837,Tânia Nunes,Técnico de Informática,2021,junho,7,7,9,7,7.5,Bom
2838,Alexandre Teixeira,Gestor de Projetos,2024,agosto,8,6,8,8,7.5,Bom
2839,Maria Monteiro,Técnico de Laboratório,2022,janeiro,9,7,7,8,7.75,Bom
2840,Inês Alves,Técnico de Laboratório,2023,abril,9,6,5,8,7.0,Bom
2841,Teresa Morais,Diretor de Departamento,2021,janeiro,9,7,8,8,8.0,Muito Bom
2842,Tânia Nunes,Consultor,2024,junho,9,7,9,8,8.25,Muito Bom
2843,Fernando Moreira,Técnico de Laboratório,2023,abril,9,7,7,8,7.75,Bom
2844,Patrícia Baptista,Assistente Administrativo,2021,junho,8,7,6,8,7.25,Bom
2845,Laura Soares,Assistente de Direção,2023,julho,9,6,9,8,8.0,Muito Bom
2846,Patrícia Pereira,Assistente Financeiro,2024,janeiro,8,7,7,8,7.5,Bom
2847,Paulo Morais,Diretor de Departamento,2023,abril,9,7,9,7,8.0,Muito Bom
2848,Maria Coelho,Marketing,2024,março,6,7,9,8,7.5,Bom
2849,Marcelo Machado,Analista de Dados,2021,abril,9,6,5,8,7.0,Bom
2850,Inês Chapo,Técnico de Informática,2024,outubro,7,7,7,8,7.25,Bom
2851,Inês Machel,Supervisor,2022,julho,8,7,5,8,7.0,Bom
2852,Lúcia Neves,Marketing,2021,agosto,7,5,9,7,7.0,Bom
2853,Manuel Barros,Auditor,2022,setembro,9,6,5,8,7.0,Bom
2854,João Cardoso,Analista de Dados,2023,agosto,9,7,9,8,8.25,Muito Bom
2855,José Monteiro,Diretor de Departamento,2021,janeiro,9,7,9,8,8.25,Muito Bom
2856,Luís Chicava,Consultor,2021,agosto,7,7,9,8,7.75,Bom
2857,Filipa Mendes,Marketing,2021,agosto,6,7,8,8,7.25,Bom
2858,Fernando Albazine,Consultor,2024,setembro,8,7,8,5,7.0,Bom
2859,Carlos Machado,Técnico de Laboratório,2021,dezembro,8,7,9,8,8.0,Muito Bom
2860,Lúcia Vieira,Secretariado,2023,março,7,7,5,7,6.5,Bom
2861,Sara Teixeira,Assistente Administrativo,2024,julho,9,6,7,8,7.5,Bom
2862,Catarina Neves,Diretor de Departamento,2021,abril,8,2,9,8,6.75,Bom
2863,Francisco Carvalho,Consultor,2024,dezembro,8,7,8,8,7.75,Bom
2864,Hugo Morais,Supervisor,2021,novembro,7,7,7,8,7.25,Bom
2865,Hugo Alves,Coordenador,2021,julho,6,7,9,7,7.25,Bom
2866,Sara Manave,Engenheiro,2021,janeiro,8,5,8,8,7.25,Bom
2867,Eduarda Machado,Supervisor,2023,janeiro,9,7,9,8,8.25,Muito Bom
2868,Inês Gomes,Designer,2022,outubro,8,7,9,8,8.0,Muito Bom
2869,Sofia Machado,Analista de Dados,2021,março,9,7,8,8,8.0,Muito Bom
2870,Vítor Soares,Gestor de Projetos,2021,outubro,9,7,8,7,7.75,Bom
2871,Vítor Rocha,Gestor de Projetos,2023,março,9,7,8,8,8.0,Muito Bom
2872,Marta Albazine,Consultor,2024,fevereiro,6,7,9,7,7.25,Bom
2873,Mariana Teixeira,Marketing,2024,julho,9,7,8,7,7.75,Bom
2874,Beatriz Carvalho,Assistente Administrativo,2021,janeiro,7,6,9,8,7.5,Bom
2875,Eduarda Chapo,Técnico de Informática,2024,maio,8,6,7,8,7.25,Bom
2876,Cláudia Marques,Assistente de Direção,2024,junho,8,7,5,8,7.0,Bom
2877,Filipa Fernandes,Diretor de Departamento,2024,fevereiro,5,7,9,8,7.25,Bom
2878,Sara Rodrigues,Marketing,2024,fevereiro,8,7,9,6,7.5,Bom
2879,Rui Nunes,Gestor de Projetos,2022,abril,9,7,6,7,7.25,Bom
2880,Nuno Teixeira,Assistente Administrativo,2022,abril,9,7,6,7,7.25,Bom
2881,Filipa Carvalho,Analista de Dados,2024,setembro,9,7,9,8,8.25,Muito Bom
2882,Bruno Conceiao,Diretor de Departamento,2023,outubro,8,7,6,8,7.25,Bom
2883,Vítor Chapo,Técnico de Informática,2023,outubro,7,6,9,8,7.5,Bom
2884,Hugo Azevedo,Marketing,2024,junho,8,5,8,8,7.25,Bom
2885,Maria Santos,Consultor,2023,março,9,7,4,8,7.0,Bom
2886,António Vieira,Gestor de Projetos,2021,novembro,9,7,8,8,8.0,Muito Bom
2887,Paulo Costa,Diretor de Departamento,2023,outubro,5,7,9,8,7.25,Bom
2888,José Martins,Assistente Administrativo,2024,fevereiro,9,5,7,7,7.0,Bom
2889,Tânia Cardoso,Auditor,2021,março,9,6,8,8,7.75,Bom
2890,Lúcia Soares,Secretariado,2021,agosto,9,6,3,8,6.5,Bom
2891,Rui Chicava,Técnico de Laboratório,2023,setembro,6,7,6,8,6.75,Bom
2892,Filipa Correia,Coordenador,2024,agosto,9,7,9,8,8.25,Muito Bom
2893,Eduarda Vieira,Assistente Financeiro,2021,maio,9,7,9,8,8.25,Muito Bom
2894,Ana Massango,Engenheiro,2022,janeiro,7,6,7,8,7.0,Bom
2895,Laura Teixeira,Marketing,2022,fevereiro,9,7,5,8,7.25,Bom
2896,Mariana Silva,Designer,2023,novembro,7,7,8,7,7.25,Bom
2897,Beatriz Marques,Marketing,2022,agosto,9,7,7,8,7.75,Bom
2898,Eduarda Baptista,Analista de Dados,2022,fevereiro,7,7,8,8,7.5,Bom
2899,Teresa Alves,Secretariado,2021,março,9,6,8,8,7.75,Bom
2900,Lúcia Cruz,Consultor,2021,abril,9,7,8,8,8.0,Muito Bom
2901,Pedro Pinto,Gestor de Projetos,2023,janeiro,9,5,8,5,6.75,Bom
2902,Teresa Pinto,Supervisor,2023,setembro,7,7,7,8,7.25,Bom
2903,Eduarda Vieira,Coordenador,2023,agosto,9,5,9,8,7.75,Bom
2904,Inês Matos,Assistente de Direção,2024,agosto,9,7,7,8,7.75,Bom
2905,Ricardo Nunes,Contabilista,2022,agosto,7,7,9,8,7.75,Bom
2906,Fernando Soares,Assistente de Direção,2022,agosto,9,7,7,7,7.5,Bom
2907,Raquel Raposo,Assistente Financeiro,2021,março,9,7,6,6,7.0,Bom
2908,José Manave,Recursos Humanos,2023,setembro,9,7,9,8,8.25,Muito Bom
2909,Laura Pinto,Analista de Dados,2024,janeiro,8,7,9,8,8.0,Muito Bom
2910,Diana Raposo,Gestor de Projetos,2022,maio,9,7,7,8,7.75,Bom
2911,Cláudia Machel,Coordenador,2021,maio,9,7,9,8,8.25,Muito Bom
2912,Patrícia Massango,Supervisor,2021,agosto,9,7,6,8,7.5,Bom
2913,Nuno Machel,Assistente Financeiro,2024,novembro,8,7,9,8,8.0,Muito Bom
2914,Helena Benjamim,Engenheiro,2022,maio,9,6,6,8,7.25,Bom
2915,Eduarda Machel,Técnico de Informática,2023,abril,9,7,7,8,7.75,Bom
2916,Laura Correia,Analista de Dados,2023,fevereiro,9,7,9,8,8.25,Muito Bom
2917,Eduarda Cruz,Assistente Financeiro,2024,janeiro,9,7,8,8,8.0,Muito Bom
2918,Teresa Manave,Técnico de Laboratório,2024,setembro,9,6,9,6,7.5,Bom
2919,António Ribeiro,Assistente Financeiro,2024,março,6,7,9,8,7.5,Bom
2920,Manuel Gomes,Contabilista,2024,janeiro,9,6,5,6,6.5,Bom
2921,Vítor Cardoso,Marketing,2023,agosto,7,7,6,7,6.75,Bom
2922,Tânia Manave,Consultor,2021,março,8,6,9,6,7.25,Bom
2923,Mariana Rocha,Coordenador,2022,setembro,9,7,6,8,7.5,Bom
2924,Inês Chicava,Marketing,2022,abril,9,7,8,8,8.0,Muito Bom
2925,Tânia Correia,Supervisor,2021,janeiro,9,6,9,8,8.0,Muito Bom
2926,Lúcia Martins,Diretor de Departamento,2023,março,8,7,9,8,8.0,Muito Bom
2927,Miguel Baptista,Supervisor,2023,março,8,7,8,8,7.75,Bom
2928,Francisco Fernandes,Designer,2021,junho,9,7,9,8,8.25,Muito Bom
2929,José Azevedo,Engenheiro,2024,junho,9,7,8,7,7.75,Bom
2930,André Gomes,Engenheiro,2022,junho,8,6,8,8,7.5,Bom
2931,Hugo Martins,Contabilista,2021,maio,9,7,9,8,8.25,Muito Bom
2932,Paulo Lopes,Assistente de Direção,2023,abril,9,4,9,8,7.5,Bom
2933,Catarina Azevedo,Analista de Dados,2021,dezembro,9,7,9,7,8.0,Muito Bom
2934,Inês Morais,Assistente Financeiro,2021,março,9,7,9,8,8.25,Muito Bom
2935,Hugo Raposo,Secretariado,2023,maio,9,7,9,8,8.25,Muito Bom
2936,Luís Mendes,Secretariado,2022,maio,9,7,7,8,7.75,Bom
2937,Lúcia Manave,Supervisor,2023,dezembro,9,7,9,8,8.25,Muito Bom
2938,Marta Gomes,Engenheiro,2023,julho,9,7,6,8,7.5,Bom
2939,Laura Silva,Assistente de Direção,2023,novembro,7,7,9,8,7.75,Bom
2940,Mariana Conceiao,Assistente Financeiro,2021,novembro,9,6,9,8,8.0,Muito Bom
2941,Patrícia Pereira,Gestor de Projetos,2022,julho,7,7,9,6,7.25,Bom
2942,Vítor Fernandes,Secretariado,2021,outubro,9,7,9,8,8.25,Muito Bom
2943,António Neves,Técnico de Laboratório,2023,novembro,9,7,8,6,7.5,Bom
2944,Sara Costa,Secretariado,2023,janeiro,9,7,3,7,6.5,Bom
2945,Manuel Ribeiro,Marketing,2022,setembro,8,5,6,8,6.75,Bom
2946,Sara Santos,Designer,2021,setembro,9,7,8,8,8.0,Muito Bom
2947,Beatriz Moreira,Recursos Humanos,2024,junho,9,7,8,8,8.0,Muito Bom
2948,João Monteiro,Contabilista,2021,junho,8,6,9,8,7.75,Bom
2949,Luís Conceiao,Marketing,2023,março,7,7,9,8,7.75,Bom
2950,Fernando Chapo,Gestor de Projetos,2024,agosto,8,7,9,8,8.0,Muito Bom
2951,Pedro Soares,Diretor de Departamento,2024,setembro,7,7,6,7,6.75,Bom
2952,Raquel Monteiro,Auditor,2023,janeiro,9,7,9,8,8.25,Muito Bom
2953,Cláudia Matos,Designer,2022,dezembro,9,7,5,8,7.25,Bom
2954,Bruno Lopes,Contabilista,2022,maio,6,7,7,6,6.5,Bom
2955,Francisco Chicava,Analista de Dados,2022,outubro,8,7,9,8,8.0,Muito Bom
2956,Teresa Machava,Assistente de Direção,2023,novembro,9,6,6,4,6.25,Regular
2957,Inês Massango,Assistente de Direção,2021,março,9,6,6,7,7.0,Bom
2958,Fernando Costa,Gestor de Projetos,2024,novembro,9,7,5,7,7.0,Bom
2959,Raquel Mendes,Assistente Financeiro,2021,junho,5,7,7,8,6.75,Bom
2960,Luís Ferreira,Secretariado,2024,maio,9,6,9,8,8.0,Muito Bom
2961,Diana Mendes,Assistente Financeiro,2021,junho,9,7,9,8,8.25,Muito Bom
2962,Fernando Cardoso,Contabilista,2022,setembro,5,7,9,8,7.25,Bom
2963,Fernando Alves,Contabilista,2023,março,9,6,9,8,8.0,Muito Bom
2964,Teresa Manave,Designer,2024,setembro,9,7,9,8,8.25,Muito Bom
2965,Laura Monteiro,Recursos Humanos,2021,julho,9,6,9,8,8.0,Muito Bom
2966,Nuno Benjamim,Marketing,2021,agosto,8,7,9,7,7.75,Bom
2967,Tânia Baptista,Auditor,2022,maio,9,5,4,8,6.5,Bom
2968,Inês Carvalho,Técnico de Laboratório,2022,dezembro,9,5,9,7,7.5,Bom
2969,Paulo Chicava,Assistente Administrativo,2022,julho,7,7,6,8,7.0,Bom
2970,Fernando Alves,Contabilista,2021,dezembro,9,7,9,8,8.25,Muito Bom
2971,Catarina Costa,Designer,2024,maio,8,7,9,8,8.0,Muito Bom
2972,Rui Chapo,Técnico de Laboratório,2023,abril,8,6,8,8,7.5,Bom
2973,Eduarda Mendes,Assistente de Direção,2024,fevereiro,8,7,8,8,7.75,Bom
2974,Helena Ferreira,Analista de Dados,2023,maio,5,6,7,8,6.5,Bom
2975,Hugo Massango,Diretor de Departamento,2024,outubro,9,7,9,8,8.25,Muito Bom
2976,Nuno Costa,Assistente de Direção,2021,junho,9,7,7,7,7.5,Bom
2977,Luís Ribeiro,Marketing,2024,setembro,9,7,7,7,7.5,Bom
2978,Filipa Baptista,Secretariado,2023,agosto,6,6,8,7,6.75,Bom
2979,Mariana Marques,Assistente Financeiro,2024,junho,7,7,9,7,7.5,Bom
2980,Ana Correia,Analista de Dados,2023,julho,5,7,9,8,7.25,Bom
2981,André Chapo,Engenheiro,2022,outubro,9,7,5,8,7.25,Bom
2982,Carlos Azevedo,Consultor,2023,setembro,9,7,9,8,8.25,Muito Bom
2983,Rui Marques,Técnico de Informática,2024,julho,7,5,9,8,7.25,Bom
2984,Marcelo Pinto,Coordenador,2024,abril,8,6,7,8,7.25,Bom
2985,Paulo Chicava,Assistente de Direção,2021,setembro,9,7,9,8,8.25,Muito Bom
2986,Sara Rocha,Gestor de Projetos,2021,maio,6,7,7,8,7.0,Bom
2987,Hugo Machava,Designer,2022,dezembro,8,7,9,6,7.5,Bom
2988,Fernando Carvalho,Assistente Financeiro,2023,maio,7,7,9,8,7.75,Bom
2989,Catarina Monteiro,Contabilista,2023,junho,7,7,9,8,7.75,Bom
2990,Paulo Santos,Contabilista,2024,novembro,7,5,9,7,7.0,Bom
2991,Vítor Machado,Técnico de Informática,2022,maio,9,7,8,8,8.0,Muito Bom
2992,Helena Coelho,Assistente Administrativo,2022,fevereiro,8,7,6,8,7.25,Bom
2993,André Machado,Assistente Financeiro,2022,abril,8,7,9,8,8.0,Muito Bom
2994,Bruno Matos,Coordenador,2024,janeiro,9,7,9,8,8.25,Muito Bom
2995,Cláudia Gomes,Marketing,2024,novembro,7,7,7,8,7.25,Bom
2996,Pedro Ribeiro,Engenheiro,2023,dezembro,7,7,9,6,7.25,Bom
2997,José Ribeiro,Engenheiro,2022,junho,8,6,9,6,7.25,Bom
2998,Miguel Martins,Coordenador,2021,outubro,9,7,9,8,8.25,Muito Bom
2999,Ricardo Machel,Designer,2021,abril,8,7,8,8,7.75,Bom
3000,Marcelo Correia,Técnico de Laboratório,2021,outubro,4,7,9,7,6.75,Bom
3001,Marta Mendes,Técnico de Informática,2021,abril,9,7,8,7,7.75,Bom
3002,Nuno Raposo,Marketing,2021,novembro,9,7,8,8,8.0,Muito Bom
3003,Ana Machava,Técnico de Informática,2024,fevereiro,9,6,9,8,8.0,Muito Bom
3004,Ana Raposo,Coordenador,2023,outubro,8,7,8,8,7.75,Bom
3005,Gonçalo Pereira,Secretariado,2021,fevereiro,9,7,9,7,8.0,Muito Bom
3006,Marcelo Pinto,Recursos Humanos,2022,novembro,9,6,9,8,8.0,Muito Bom
3007,Inês Neves,Técnico de Laboratório,2021,maio,9,7,9,8,8.25,Muito Bom
3008,Laura Soares,Marketing,2024,julho,9,5,9,8,7.75,Bom
3009,Eduarda Rodrigues,Contabilista,2023,maio,8,5,7,8,7.0,Bom
3010,Alexandre Cruz,Analista de Dados,2022,junho,6,5,6,8,6.25,Regular
3011,Paulo Benjamim,Técnico de Informática,2021,dezembro,9,7,9,7,8.0,Muito Bom
3012,Teresa Silva,Assistente Administrativo,2024,abril,7,7,9,7,7.5,Bom
3013,Diana Manave,Técnico de Informática,2022,março,6,7,8,8,7.25,Bom
3014,Luís Cardoso,Contabilista,2023,setembro,9,7,9,8,8.25,Muito Bom
3015,Paulo Rodrigues,Assistente Financeiro,2022,abril,7,7,9,6,7.25,Bom
3016,Ana Coelho,Assistente Financeiro,2021,dezembro,9,7,9,8,8.25,Muito Bom
3017,Carlos Chicava,Técnico de Laboratório,2021,julho,8,6,8,7,7.25,Bom
3018,António Rodrigues,Consultor,2021,março,4,7,5,6,5.5,Regular
3019,Mariana Barros,Coordenador,2022,setembro,9,7,8,8,8.0,Muito Bom
3020,Marcelo Ferreira,Gestor de Projetos,2024,fevereiro,9,7,8,7,7.75,Bom
3021,Hugo Silva,Assistente Administrativo,2022,outubro,9,7,7,8,7.75,Bom
3022,Mariana Rocha,Recursos Humanos,2024,janeiro,9,7,6,8,7.5,Bom
3023,António Benjamim,Técnico de Laboratório,2022,outubro,9,7,8,7,7.75,Bom
3024,Patrícia Ferreira,Técnico de Informática,2021,janeiro,8,7,6,8,7.25,Bom
3025,Fernando Gomes,Recursos Humanos,2024,fevereiro,9,6,9,8,8.0,Muito Bom
3026,Carlos Barros,Analista de Dados,2024,fevereiro,8,7,5,8,7.0,Bom
3027,João Massango,Técnico de Laboratório,2024,abril,8,6,6,8,7.0,Bom
3028,Luís Albazine,Designer,2024,dezembro,8,7,8,8,7.75,Bom
3029,André Chapo,Gestor de Projetos,2022,novembro,9,5,9,7,7.5,Bom
3030,Helena Manave,Engenheiro,2023,março,8,7,8,8,7.75,Bom
3031,Teresa Pinto,Assistente de Direção,2021,junho,7,7,8,8,7.5,Bom
3032,Ricardo Pinto,Contabilista,2024,junho,8,3,4,8,5.75,Regular
3033,Marcelo Soares,Coordenador,2021,junho,8,7,3,8,6.5,Bom
3034,Hugo Carvalho,Supervisor,2024,julho,5,7,7,8,6.75,Bom
3035,Miguel Chapo,Assistente Financeiro,2022,novembro,7,7,8,7,7.25,Bom
3036,Marta Coelho,Coordenador,2024,dezembro,9,7,9,8,8.25,Muito Bom
3037,Patrícia Monteiro,Auditor,2024,janeiro,9,7,7,8,7.75,Bom
3038,Hugo Ribeiro,Marketing,2022,março,6,7,9,8,7.5,Bom
3039,Nuno Coelho,Contabilista,2022,outubro,9,7,9,8,8.25,Muito Bom
3040,Ricardo Soares,Assistente Administrativo,2022,fevereiro,6,5,9,8,7.0,Bom
3041,Francisco Lopes,Assistente Administrativo,2024,dezembro,8,7,8,8,7.75,Bom
3042,José Martins,Assistente de Direção,2022,agosto,9,5,5,8,6.75,Bom
3043,Bruno Santos,Secretariado,2021,setembro,9,7,6,8,7.5,Bom
3044,Eduarda Nunes,Supervisor,2021,março,6,7,8,8,7.25,Bom
3045,Bruno Machel,Engenheiro,2024,setembro,9,7,7,8,7.75,Bom
3046,Bruno Cardoso,Diretor de Departamento,2024,novembro,9,7,8,8,8.0,Muito Bom
3047,Lúcia Correia,Diretor de Departamento,2023,março,8,6,8,8,7.5,Bom
3048,Sara Costa,Designer,2021,fevereiro,7,6,8,8,7.25,Bom
3049,Fernando Benjamim,Consultor,2024,dezembro,9,7,8,8,8.0,Muito Bom
3050,Bruno Raposo,Analista de Dados,2023,abril,7,7,4,8,6.5,Bom
3051,António Machel,Consultor,2024,janeiro,9,7,8,7,7.75,Bom
3052,Nuno Vieira,Marketing,2023,junho,7,7,9,8,7.75,Bom
3053,Luís Rodrigues,Contabilista,2021,abril,8,5,9,8,7.5,Bom
3054,Ricardo Machava,Recursos Humanos,2021,junho,9,7,9,7,8.0,Muito Bom
3055,Tânia Martins,Técnico de Informática,2021,dezembro,7,7,9,8,7.75,Bom
3056,Miguel Silva,Engenheiro,2023,novembro,8,7,9,8,8.0,Muito Bom
3057,Sara Albazine,Engenheiro,2023,fevereiro,8,7,7,8,7.5,Bom
3058,Sofia Mendes,Analista de Dados,2023,setembro,9,7,7,8,7.75,Bom
3059,Miguel Costa,Diretor de Departamento,2023,fevereiro,8,7,9,8,8.0,Muito Bom
3060,Paulo Ribeiro,Designer,2022,abril,8,7,8,8,7.75,Bom
3061,Vítor Santos,Técnico de Informática,2022,junho,5,7,7,8,6.75,Bom
3062,Alexandre Albazine,Técnico de Informática,2021,maio,9,7,7,8,7.75,Bom
3063,Fernando Moreira,Coordenador,2023,junho,9,6,8,8,7.75,Bom
3064,Carlos Pereira,Recursos Humanos,2023,outubro,9,7,6,7,7.25,Bom
3065,Catarina Machel,Marketing,2021,junho,8,7,9,8,8.0,Muito Bom
3066,Pedro Rocha,Contabilista,2022,junho,9,6,9,8,8.0,Muito Bom
3067,Teresa Machel,Consultor,2023,julho,9,7,9,8,8.25,Muito Bom
3068,Nuno Cardoso,Designer,2023,setembro,9,7,6,8,7.5,Bom
3069,Sofia Monteiro,Técnico de Laboratório,2022,junho,6,7,6,8,6.75,Bom
3070,Ana Morais,Assistente Administrativo,2023,dezembro,6,7,8,8,7.25,Bom
3071,Nuno Silva,Designer,2023,abril,9,6,8,8,7.75,Bom
3072,Paulo Correia,Analista de Dados,2021,setembro,9,7,9,8,8.25,Muito Bom
3073,Patrícia Rodrigues,Técnico de Laboratório,2021,abril,9,7,8,8,8.0,Muito Bom
3074,Francisco Moreira,Auditor,2022,março,4,7,9,8,7.0,Bom
3075,Luís Chapo,Técnico de Informática,2024,junho,8,2,7,8,6.25,Regular
3076,Bruno Baptista,Contabilista,2023,fevereiro,7,7,9,8,7.75,Bom
3077,Carlos Silva,Contabilista,2023,janeiro,8,7,7,7,7.25,Bom
3078,José Teixeira,Gestor de Projetos,2022,fevereiro,9,5,6,8,7.0,Bom
3079,Helena Pereira,Diretor de Departamento,2023,agosto,6,7,9,8,7.5,Bom
3080,Marta Marques,Supervisor,2023,outubro,7,6,8,8,7.25,Bom
3081,André Vieira,Diretor de Departamento,2023,agosto,9,7,8,8,8.0,Muito Bom
3082,Fernando Ferreira,Designer,2022,setembro,7,7,9,8,7.75,Bom
3083,Fernando Neves,Designer,2024,março,8,7,8,8,7.75,Bom
3084,Filipa Benjamim,Assistente Financeiro,2021,outubro,9,5,8,8,7.5,Bom
3085,Alexandre Carvalho,Contabilista,2022,julho,7,7,9,7,7.5,Bom
3086,Maria Benjamim,Técnico de Laboratório,2022,outubro,9,6,7,8,7.5,Bom
3087,Diana Correia,Técnico de Informática,2023,setembro,9,7,9,8,8.25,Muito Bom
3088,Mariana Nunes,Engenheiro,2024,junho,6,6,9,6,6.75,Bom
3089,Ana Soares,Recursos Humanos,2024,setembro,9,7,9,7,8.0,Muito Bom
3090,Fernando Azevedo,Assistente Administrativo,2024,julho,9,7,8,8,8.0,Muito Bom
3091,Teresa Ribeiro,Gestor de Projetos,2022,novembro,9,6,9,8,8.0,Muito Bom
3092,Gonçalo Alves,Contabilista,2022,julho,8,7,8,8,7.75,Bom
3093,Nuno Nunes,Gestor de Projetos,2022,julho,9,6,8,8,7.75,Bom
3094,Gonçalo Carvalho,Auditor,2021,julho,7,6,9,8,7.5,Bom
3095,Ana Machava,Supervisor,2022,setembro,9,7,7,8,7.75,Bom
3096,Bruno Benjamim,Assistente Financeiro,2024,janeiro,5,7,9,6,6.75,Bom
3097,Laura Costa,Contabilista,2021,março,9,7,6,8,7.5,Bom
3098,João Silva,Designer,2021,dezembro,9,3,7,8,6.75,Bom
3099,José Gomes,Coordenador,2022,dezembro,6,7,8,8,7.25,Bom
3100,Pedro Ferreira,Auditor,2024,junho,9,7,9,7,8.0,Muito Bom
3101,Sara Machado,Assistente Financeiro,2024,outubro,8,7,4,8,6.75,Bom
3102,Teresa Vieira,Contabilista,2024,julho,9,6,7,8,7.5,Bom
3103,André Pereira,Analista de Dados,2022,agosto,9,6,7,8,7.5,Bom
3104,Ana Benjamim,Analista de Dados,2022,abril,4,7,9,8,7.0,Bom
3105,Ricardo Monteiro,Designer,2021,outubro,7,7,9,8,7.75,Bom
3106,Cláudia Gomes,Assistente Financeiro,2021,novembro,7,7,6,8,7.0,Bom
3107,Francisco Silva,Marketing,2022,junho,6,7,9,8,7.5,Bom
3108,André Mendes,Gestor de Projetos,2021,novembro,4,7,8,8,6.75,Bom
3109,Vítor Teixeira,Supervisor,2023,novembro,9,7,8,8,8.0,Muito Bom
3110,Hugo Mendes,Coordenador,2021,julho,9,7,8,8,8.0,Muito Bom
3111,Raquel Rodrigues,Diretor de Departamento,2022,abril,9,6,8,8,7.75,Bom
3112,Manuel Pereira,Técnico de Informática,2021,novembro,9,6,9,7,7.75,Bom
3113,Laura Massango,Auditor,2022,abril,9,5,9,8,7.75,Bom
3114,Miguel Morais,Secretariado,2022,julho,9,5,6,8,7.0,Bom
3115,Filipa Marques,Contabilista,2021,setembro,5,7,9,7,7.0,Bom
3116,Diana Albazine,Assistente de Direção,2023,julho,5,5,6,8,6.0,Regular
3117,Teresa Costa,Analista de Dados,2022,setembro,9,7,9,8,8.25,Muito Bom
3118,Inês Machel,Coordenador,2024,fevereiro,8,7,5,8,7.0,Bom
3119,Catarina Barros,Consultor,2021,julho,9,7,7,7,7.5,Bom
3120,Hugo Nunes,Consultor,2024,outubro,9,6,7,8,7.5,Bom
3121,Teresa Marques,Coordenador,2024,junho,5,7,9,8,7.25,Bom
3122,Eduarda Chapo,Técnico de Informática,2023,abril,9,5,9,8,7.75,Bom
3123,Cláudia Coelho,Assistente Financeiro,2021,setembro,6,7,8,8,7.25,Bom
3124,Ana Chicava,Engenheiro,2022,fevereiro,9,7,7,8,7.75,Bom
3125,Diana Carvalho,Assistente Financeiro,2022,outubro,9,7,9,8,8.25,Muito Bom
3126,Alexandre Morais,Gestor de Projetos,2024,agosto,9,6,4,8,6.75,Bom
3127,Laura Cardoso,Supervisor,2022,fevereiro,8,7,9,8,8.0,Muito Bom
3128,Pedro Nunes,Consultor,2022,setembro,9,7,9,8,8.25,Muito Bom
3129,Gonçalo Ferreira,Recursos Humanos,2022,outubro,7,7,8,8,7.5,Bom
3130,Fernando Cardoso,Assistente Administrativo,2023,agosto,7,7,4,8,6.5,Bom
3131,José Raposo,Secretariado,2022,fevereiro,9,7,7,8,7.75,Bom
3132,José Azevedo,Gestor de Projetos,2024,abril,7,6,9,8,7.5,Bom
3133,Vítor Monteiro,Assistente Administrativo,2024,novembro,8,7,6,8,7.25,Bom
3134,Cláudia Machado,Marketing,2024,agosto,5,7,5,8,6.25,Regular
3135,Rui Cruz,Auditor,2022,janeiro,9,7,8,8,8.0,Muito Bom
3136,José Baptista,Auditor,2023,julho,9,7,8,8,8.0,Muito Bom
3137,Tânia Barros,Auditor,2022,julho,7,7,6,6,6.5,Bom
3138,Tânia Ferreira,Técnico de Laboratório,2021,agosto,9,5,9,8,7.75,Bom
3139,Marta Pinto,Marketing,2024,maio,8,7,9,8,8.0,Muito Bom
3140,João Albazine,Técnico de Informática,2022,dezembro,7,6,5,8,6.5,Bom
3141,Nuno Lopes,Coordenador,2023,fevereiro,8,6,7,8,7.25,Bom
3142,Francisco Lopes,Assistente Administrativo,2022,dezembro,8,5,8,8,7.25,Bom
3143,Sofia Chicava,Assistente Financeiro,2023,outubro,8,7,6,8,7.25,Bom
3144,João Rodrigues,Coordenador,2024,agosto,7,7,9,8,7.75,Bom
3145,Sofia Costa,Supervisor,2024,dezembro,9,7,8,8,8.0,Muito Bom
3146,Alexandre Rodrigues,Marketing,2021,janeiro,9,7,8,8,8.0,Muito Bom
3147,Patrícia Santos,Assistente de Direção,2022,março,5,7,5,8,6.25,Regular
3148,António Machado,Assistente Financeiro,2024,fevereiro,9,7,4,8,7.0,Bom
3149,Cláudia Soares,Gestor de Projetos,2021,junho,7,7,8,8,7.5,Bom
3150,André Monteiro,Técnico de Laboratório,2021,julho,7,6,8,8,7.25,Bom
3151,Gonçalo Pinto,Supervisor,2023,dezembro,8,7,8,7,7.5,Bom
3152,Bruno Costa,Assistente Financeiro,2021,junho,9,7,3,8,6.75,Bom
3153,Paulo Costa,Contabilista,2021,junho,8,7,8,8,7.75,Bom
3154,Sofia Benjamim,Consultor,2023,novembro,9,7,8,8,8.0,Muito Bom
3155,João Baptista,Analista de Dados,2024,julho,9,7,9,8,8.25,Muito Bom
3156,Patrícia Rodrigues,Assistente de Direção,2024,outubro,9,7,5,8,7.25,Bom
3157,Vítor Machel,Analista de Dados,2021,junho,9,7,9,8,8.25,Muito Bom
